Sensor;Wavelength;Average;Band;BandNumber
L5 MSS;0.941;0.915;Near Infrared 2;4
L5 MSS;0.942;0.912;Near Infrared 2;4
L5 MSS;0.943;0.909;Near Infrared 2;4
L5 MSS;0.944;0.906;Near Infrared 2;4
L5 MSS;0.945;0.902;Near Infrared 2;4
L5 MSS;0.946;0.899;Near Infrared 2;4
L5 MSS;0.947;0.897;Near Infrared 2;4
L5 MSS;0.948;0.894;Near Infrared 2;4
L5 MSS;0.949;0.892;Near Infrared 2;4
L5 MSS;0.95;0.889;Near Infrared 2;4
L5 MSS;0.951;0.886;Near Infrared 2;4
L5 MSS;0.952;0.884;Near Infrared 2;4
L5 MSS;0.953;0.881;Near Infrared 2;4
L5 MSS;0.954;0.877;Near Infrared 2;4
L5 MSS;0.955;0.873;Near Infrared 2;4
L5 MSS;0.956;0.871;Near Infrared 2;4
L5 MSS;0.957;0.868;Near Infrared 2;4
L5 MSS;0.958;0.866;Near Infrared 2;4
L5 MSS;0.959;0.864;Near Infrared 2;4
L5 MSS;0.96;0.861;Near Infrared 2;4
L5 MSS;0.961;0.859;Near Infrared 2;4
L5 MSS;0.962;0.856;Near Infrared 2;4
L5 MSS;0.963;0.854;Near Infrared 2;4
L5 MSS;0.964;0.851;Near Infrared 2;4
L5 MSS;0.965;0.847;Near Infrared 2;4
L5 MSS;0.966;0.843;Near Infrared 2;4
L5 MSS;0.967;0.84;Near Infrared 2;4
L5 MSS;0.968;0.837;Near Infrared 2;4
L5 MSS;0.969;0.832;Near Infrared 2;4
L5 MSS;0.97;0.828;Near Infrared 2;4
L5 MSS;0.971;0.823;Near Infrared 2;4
L5 MSS;0.972;0.82;Near Infrared 2;4
L5 MSS;0.973;0.818;Near Infrared 2;4
L5 MSS;0.974;0.814;Near Infrared 2;4
L5 MSS;0.975;0.81;Near Infrared 2;4
L5 MSS;0.976;0.807;Near Infrared 2;4
L5 MSS;0.977;0.803;Near Infrared 2;4
L5 MSS;0.978;0.8;Near Infrared 2;4
L5 MSS;0.979;0.797;Near Infrared 2;4
L5 MSS;0.98;0.792;Near Infrared 2;4
L5 MSS;0.981;0.788;Near Infrared 2;4
L5 MSS;0.982;0.784;Near Infrared 2;4
L5 MSS;0.983;0.782;Near Infrared 2;4
L5 MSS;0.984;0.781;Near Infrared 2;4
L5 MSS;0.985;0.775;Near Infrared 2;4
L5 MSS;0.986;0.767;Near Infrared 2;4
L5 MSS;0.987;0.762;Near Infrared 2;4
L5 MSS;0.988;0.757;Near Infrared 2;4
L5 MSS;0.989;0.751;Near Infrared 2;4
L5 MSS;0.99;0.747;Near Infrared 2;4
L5 MSS;0.991;0.744;Near Infrared 2;4
L5 MSS;0.992;0.742;Near Infrared 2;4
L5 MSS;0.993;0.739;Near Infrared 2;4
L5 MSS;0.994;0.735;Near Infrared 2;4
L5 MSS;0.995;0.728;Near Infrared 2;4
L5 MSS;0.996;0.721;Near Infrared 2;4
L5 MSS;0.997;0.717;Near Infrared 2;4
L5 MSS;0.998;0.712;Near Infrared 2;4
L5 MSS;0.999;0.708;Near Infrared 2;4
L5 MSS;1;0.703;Near Infrared 2;4
L5 MSS;1.001;0.699;Near Infrared 2;4
L5 MSS;1.002;0.694;Near Infrared 2;4
L5 MSS;1.003;0.689;Near Infrared 2;4
L5 MSS;1.004;0.683;Near Infrared 2;4
L5 MSS;1.005;0.677;Near Infrared 2;4
L5 MSS;1.006;0.67;Near Infrared 2;4
L5 MSS;1.007;0.665;Near Infrared 2;4
L5 MSS;1.008;0.659;Near Infrared 2;4
L5 MSS;1.009;0.654;Near Infrared 2;4
L5 MSS;1.01;0.647;Near Infrared 2;4
L5 MSS;1.011;0.639;Near Infrared 2;4
L5 MSS;1.012;0.633;Near Infrared 2;4
L5 MSS;1.013;0.625;Near Infrared 2;4
L5 MSS;1.014;0.62;Near Infrared 2;4
L5 MSS;1.015;0.616;Near Infrared 2;4
L5 MSS;1.016;0.608;Near Infrared 2;4
L5 MSS;1.017;0.601;Near Infrared 2;4
L5 MSS;1.018;0.595;Near Infrared 2;4
L5 MSS;1.019;0.587;Near Infrared 2;4
L5 MSS;1.02;0.579;Near Infrared 2;4
L5 MSS;1.021;0.573;Near Infrared 2;4
L5 MSS;1.022;0.566;Near Infrared 2;4
L5 MSS;1.023;0.562;Near Infrared 2;4
L5 MSS;1.024;0.558;Near Infrared 2;4
L5 MSS;1.025;0.554;Near Infrared 2;4
L5 MSS;1.026;0.551;Near Infrared 2;4
L5 MSS;1.027;0.546;Near Infrared 2;4
L5 MSS;1.028;0.54;Near Infrared 2;4
L5 MSS;1.029;0.533;Near Infrared 2;4
L5 MSS;1.03;0.529;Near Infrared 2;4
L5 MSS;1.031;0.527;Near Infrared 2;4
L5 MSS;1.032;0.522;Near Infrared 2;4
L5 MSS;1.033;0.519;Near Infrared 2;4
L5 MSS;1.034;0.515;Near Infrared 2;4
L5 MSS;1.035;0.511;Near Infrared 2;4
L5 MSS;1.036;0.505;Near Infrared 2;4
L5 MSS;1.037;0.502;Near Infrared 2;4
L5 MSS;1.038;0.5;Near Infrared 2;4
L5 MSS;1.039;0.497;Near Infrared 2;4
L5 MSS;1.04;0.494;Near Infrared 2;4
L5 MSS;1.041;0.488;Near Infrared 2;4
L5 MSS;1.042;0.483;Near Infrared 2;4
L5 MSS;1.043;0.478;Near Infrared 2;4
L5 MSS;1.044;0.47;Near Infrared 2;4
L5 MSS;1.045;0.464;Near Infrared 2;4
L5 MSS;1.046;0.46;Near Infrared 2;4
L5 MSS;1.047;0.453;Near Infrared 2;4
L5 MSS;1.048;0.447;Near Infrared 2;4
L5 MSS;1.049;0.44;Near Infrared 2;4
L5 MSS;1.05;0.434;Near Infrared 2;4
L5 MSS;1.051;0.429;Near Infrared 2;4
L5 MSS;1.052;0.424;Near Infrared 2;4
L5 MSS;1.053;0.419;Near Infrared 2;4
L5 MSS;1.054;0.414;Near Infrared 2;4
L5 MSS;1.055;0.41;Near Infrared 2;4
L5 MSS;1.056;0.405;Near Infrared 2;4
L5 MSS;1.057;0.4;Near Infrared 2;4
L5 MSS;1.058;0.391;Near Infrared 2;4
L5 MSS;1.059;0.385;Near Infrared 2;4
L5 MSS;1.06;0.379;Near Infrared 2;4
L5 MSS;1.061;0.374;Near Infrared 2;4
L5 MSS;1.062;0.37;Near Infrared 2;4
L5 MSS;1.063;0.365;Near Infrared 2;4
L5 MSS;1.064;0.36;Near Infrared 2;4
L5 MSS;1.065;0.353;Near Infrared 2;4
L5 MSS;1.066;0.349;Near Infrared 2;4
L5 MSS;1.067;0.346;Near Infrared 2;4
L5 MSS;1.068;0.343;Near Infrared 2;4
L5 MSS;1.069;0.339;Near Infrared 2;4
L5 MSS;1.07;0.336;Near Infrared 2;4
L5 MSS;1.071;0.332;Near Infrared 2;4
L5 MSS;1.072;0.329;Near Infrared 2;4
L5 MSS;1.073;0.325;Near Infrared 2;4
L5 MSS;1.074;0.32;Near Infrared 2;4
L5 MSS;1.075;0.317;Near Infrared 2;4
L5 MSS;1.076;0.313;Near Infrared 2;4
L5 MSS;1.077;0.309;Near Infrared 2;4
L5 MSS;1.078;0.304;Near Infrared 2;4
L5 MSS;1.079;0.3;Near Infrared 2;4
L5 MSS;1.08;0.297;Near Infrared 2;4
L5 MSS;1.081;0.292;Near Infrared 2;4
L5 MSS;1.082;0.287;Near Infrared 2;4
L5 MSS;1.083;0.282;Near Infrared 2;4
L5 MSS;1.084;0.278;Near Infrared 2;4
L5 MSS;1.085;0.275;Near Infrared 2;4
L5 MSS;1.086;0.272;Near Infrared 2;4
L5 MSS;1.087;0.269;Near Infrared 2;4
L5 MSS;1.088;0.266;Near Infrared 2;4
L5 MSS;1.089;0.261;Near Infrared 2;4
L5 MSS;1.09;0.256;Near Infrared 2;4
L5 MSS;1.091;0.251;Near Infrared 2;4
L5 MSS;1.092;0.247;Near Infrared 2;4
L5 MSS;1.093;0.239;Near Infrared 2;4
L5 MSS;1.094;0.234;Near Infrared 2;4
L5 MSS;1.095;0.23;Near Infrared 2;4
L5 MSS;1.096;0.226;Near Infrared 2;4
L5 MSS;1.097;0.222;Near Infrared 2;4
L5 MSS;1.098;0.189;Near Infrared 2;4
L5 MSS;1.099;0.183;Near Infrared 2;4
L5 MSS;1.1;0.167;Near Infrared 2;4
L5 MSS;1.101;0.124;Near Infrared 2;4
L5 MSS;1.102;0.11;Near Infrared 2;4
L5 MSS;1.103;0.053;Near Infrared 2;4
L5 MSS;1.104;0;Near Infrared 2;4
L5 MSS;1.105;0;Near Infrared 2;4
